id,user_id,extended_tweet_full_text,extended_tweet_full_text_duplicate,final
1.304552158780588e+18,4691437897.0,times reports of a hotline to snitch on your neighbours for breaking covid rules would be so incredibly divisive and bring out the worst in all of us we risk allowing this virus to tear apart the social cohesion and fabric of our nation thoroughly unbritish,Times reports of a hotline to snitch on your neighbours for breaking Covid rules would be so incredibly divisive and bring out the worst in all of us. We risk allowing this virus to tear apart the social cohesion and fabric of our nation. Thoroughly un-British.,time report hotline snitch neighbour break covid rule would incredibly divisive bring bad u risk allow virus tear apart social cohesion fabric nation thoroughly unbritish
1.3044045821273375e+18,71623271.0,yo me quedo en casa the future of the office  covid19 has forced a radical shift in working habits  briefing  the economist,Yo me quedo en casa! The future of the office - Covid-19 has forced a radical shift in working habits | Briefing | The Economist https://t.co/4VhxZnekC7,yo quedo en casa future office covid19 force radical shift work habit briefing economist
1.3040329808646513e+18,1.2922868234529587e+18,german doctors come right out and say that covid is an ‘organised crime’,"German doctors come right out and say that COVID is an ‘organised crime’!

  https://t.co/Ti851A2GlS",german doctor come right say covid ‘ organise crime ’
1.3042985579737495e+18,2341741537.0,covid19 cases amp deaths are spiking with india the world leader in daily new cases economy in doldrums millions suffer from unemployment starvation no access to healthcare no relief for flood victims in bihar so bjp amp their media stooges use an actors suicide to distract,"#COVID19 cases &amp; deaths are spiking with India the World leader in daily new cases, economy in doldrums, Millions suffer from unemployment, starvation, no access to healthcare. No relief for flood victims in Bihar. So, BJP &amp; their Media stooges use an actor's suicide to distract! https://t.co/HphqLyI1XB",covid19 case amp death spike india world leader daily new case economy doldrums million suffer unemployment starvation access healthcare relief flood victim bihar bjp amp medium stooge use actor suicide distract
1.3047786060826542e+18,1.185806004191142e+18,this ozo design sure repping it in two weeks time to my first hustle since the lockdown ❤❤😊😊bbnaija,this OZO Design sure repping it in two weeks time to my first hustle since the lockdown ❤❤😊😊.....#BBNaija,ozo design sure repping two week time first hustle since lockdown ❤❤😊😊bbnaija
1.3047172358023537e+18,4776096987.0,so these guys made circles in some station in west bengal at awkward places to maintain social distancing 😂 12,So these guys made circles in some station in West Bengal at awkward places to maintain Social distancing 😂 1/2 https://t.co/3tTw8JuOVe,guy make circle station west bengal awkward place maintain social distance 😂 12
1.304751771378745e+18,33459116.0,more young londoners are returning from trips abroad and testing positive for covid19 than any other age groupfollow public health advice whilst youre on holiday abroad and when you return to help control the virusread ’s blog for advice,"More young Londoners are returning from trips abroad and testing positive for #COVID19 than any other age group.

Follow public health advice whilst you're on holiday abroad and when you return to help control the virus.
Read @PHE_uk’s blog for advice: https://t.co/jLpFFB6Cdx https://t.co/blzAEtdjjO",young londoner return trip abroad test positive covid19 age groupfollow public health advice whilst youre holiday abroad return help control virusread ’ blog advice
1.3039039367393034e+18,75726437.0,im very potent after the lockdown and i wanna breed,"I'm very potent after the lockdown and I wanna breed

https://t.co/EP87o4id5C",im potent lockdown wan na breed
1.3033141773442744e+18,18266688.0,hydroxychloroquine is a safe drug,@realDonaldTrump #Hydroxychloroquine is a safe drug.,hydroxychloroquine safe drug
1.3047421845755249e+18,7.978694987579556e+17,🧼🚿 wash your hands with soap and water please,🧼🚿: wash your hands with soap and water please,🧼🚿 wash hand soap water please
1.304783950796206e+18,9.21769976595452e+17,just like how covid causes gunshot wounds,@BonnieB57334105 @JRinPueblo @heretosaveday07 Just like how covid causes gunshot wounds.,like covid cause gunshot wound
1.3047465934600271e+18,3108351.0,hospitals oppose trump administration’s requirement that they document patients’ positive covid19 test results as a condition of receiving enhanced medicare reimbursements,Hospitals oppose Trump administration’s requirement that they document patients’ positive Covid-19 test results as a condition of receiving enhanced Medicare reimbursements  https://t.co/YFwYrJ0RYm,hospital oppose trump administration ’ requirement document patient ’ positive covid19 test result condition receive enhance medicare reimbursement
1.3047095757200056e+18,7.52168817812443e+17,covid 19 millions on waiting lists evictions to soar chaos of nodeal brexit unemployment rising sharply ugly divisions within society a government who think laws dont apply to themand then theres this tripei despair,"Covid 19, millions on waiting lists, evictions to soar, chaos of no-deal Brexit, unemployment rising sharply, ugly divisions within society, a Government who think laws don't apply to them...and then there's this tripe.

I despair...

https://t.co/QJnNFMFgMM",covid 19 million wait list eviction soar chaos nodeal brexit unemployment rise sharply ugly division within society government think law dont apply themand there tripei despair
1.3047785401103647e+18,2887077099.0,scotland just recorded its biggest daily coronavirus increase since may meanwhile,"Scotland just recorded its biggest daily coronavirus increase since May. 

Meanwhile: 

https://t.co/7KbC271aqc",scotland record big daily coronavirus increase since may meanwhile
1.3047845183818793e+18,3991108098.0,with the new cases the total covid19 cases in nepal reached 51919 jageshwor gautam spokesperson at the ministry of health and population said at a briefing on friday,"With the new cases, the total #Covid19 cases in #Nepal reached 51,919, Jageshwor Gautam, spokesperson at the Ministry of Health and Population, said at a briefing on Friday.
https://t.co/CKdMG6ontx",new case total covid19 case nepal reach 51919 jageshwor gautam spokesperson ministry health population say briefing friday
1.3045778022392422e+18,16306235.0,i just accidentally called dinner pizza i literally said were gonna have pasta for pizza tonight lmao quarantine has ruined my brain and bones,"i just accidentally called dinner 'pizza'. i literally said ""we're gonna have pasta for pizza tonight"" lmao quarantine has ruined my brain and bones",accidentally call dinner pizza literally say gon na pasta pizza tonight lmao quarantine ruin brain bone
1.3044657907128074e+18,393190233.0,president trump does not need to spend one more second defending himself on anythingincluding his response to covid agree,"President Trump does NOT need to spend one more SECOND defending himself on anything....including his response to Covid !
AGREE ?",president trump need spend one second defend anythingincluding response covid agree
1.304755639919485e+18,3172887407.0,uk seems to think that to beat covid we need to score 1st place in overall cases worldwide greatits crazy how simple it is to just stay inside or if you go out distance from others wear a mask and wash your hands but people cant even do something as basic as that yikes,"UK seems to think that to beat covid, we need to score 1st place in overall cases worldwide. Great.

It's crazy how simple it is to just stay inside or if you go out, distance from others, wear a mask and wash your hands, but people can't even do something as basic as that. Yikes https://t.co/qx7BnrvOSn",uk seem think beat covid need score 1st place overall case worldwide greatits crazy simple stay inside go distance others wear mask wash hand people cant even something basic yikes
1.304706897166172e+18,154222847.0,if there is a second lockdown just know no one cares about your banana bread,if there is a second lockdown just know no one cares about your banana bread,second lockdown know one care banana bread
1.3046683845633966e+18,1.1171651588188774e+18,we are officially on a permanent bts lockdownlearn to not care about the dogs barking,"We are officially on a PERMANENT BTS LOCKDOWN.
Learn to not care about the dogs barking.",officially permanent bts lockdownlearn care dog barking
1.3047689084660408e+18,92804452.0,brexiteersfor all of us who want a good covid vaccinesgood news just in the oxford phase 3 trials have been resumed 👍🇬🇧,Brexiteers...for all of us who want a good Covid vaccines...good news just in. The Oxford Phase 3 trials have been resumed. 👍🇬🇧,brexiteersfor u want good covid vaccinesgood news oxford phase 3 trial resume 👍🇬🇧
1.3045687887933847e+18,8.990676458735821e+17,any vaccine before the election must first be tested on the trump family and the republicans in the senate,Any Vaccine before the election Must first be tested on the Trump family and the Republicans in the Senate! https://t.co/B8vvPhKy25,vaccine election must first test trump family republican senate
1.3047697004300984e+18,2836454576.0,more than 1000 people died from covid yesterday watched eight hours of tvif i’m president you might not always agree with me but i promise you i will always show up and fight for you,"@realDonaldTrump More than 1,000 people died from COVID yesterday.

@realDonaldTrump watched eight hours of TV.

If I’m president, you might not always agree with me. But I promise you I will always show up and fight for you. https://t.co/EZ2HFLh8ZS",1000 people die covid yesterday watch eight hour tvif ’ president might always agree promise always show fight
