id,user_id,extended_tweet_full_text,extended_tweet_full_text_duplicate,final
1.3044879856063447e+18,25382170.0,want to get thanked by an antimasker  tell them youre not wearing the mask because youre scared but because you have the virus  ive gotten a thankyou every time,"Want to get thanked by an anti-masker?  Tell them you're not wearing the mask because you're scared, but because you have the virus.  I've gotten a thank-you every time.",want to get thanked antimasker tell youre wear the mask youre scar the virus ive gotten thankyou every time
1.2880966158954127e+18,8.356276370494505e+17,remember when president trump mentioned using disinfectant against covid and the media went wild calling him a bleach drinker  turns out he was right the whole time chlorine dioxide is that disinfectant,"Remember when President Trump mentioned using ""disinfectant"" against COVID and the media went wild calling him a bleach drinker?

Turns out he was right the whole time. Chlorine Dioxide is that disinfectant.",remember president trump mention use disinfectant covid the medium go wild call bleach drinker turn out right the whole time chlorine dioxide disinfectant
1.3047808264759296e+18,37874853.0,doctors and hospitals in jakarta under mounting pressure as covid19 cases surge,Doctors and hospitals in Jakarta under mounting pressure as Covid-19 cases surge https://t.co/UddfYELVQq,doctor hospital jakarta mount pressure covid19 case surge
1.3047480847657615e+18,8.742656123939226e+17,q if there was no corona whered you want to go rm oh theres so many places i want to go first honestly if there was no corona id want to go to art galleries  theres so much i expect itd be the same for you too,"Q: If there was no corona, where'd you want to go?
RM: Oh, there's so many places I want to go. First, honestly, if there was no corona, I'd want to go to art galleries ... there's so much. I expect it'd be the same for you too.",q no corona whered want to go rm oh there many place want to go first honestly no corona id want to go to art gallery there much expect itd the
1.304461440313692e+18,23540244.0,this simple breakdown of covid statistics speaks volumes risk of exposure amp risk of death is practically 0 why hasn’t any gov thought of this maybe the same reason on still hasn’t released their allcausemortality data onpoli  thanks rory demetrioff on facebook for this,"This simple breakdown of COVID statistics speaks volumes. Risk of exposure &amp; risk of death is practically 0. Why hasn’t any gov thought of this? Maybe the same reason ON still hasn’t released their #AllCauseMortality data. #onpoli

Thanks Rory Demetrioff on Facebook for this. https://t.co/vzyVcaVYmb",simple breakdown covid statistic speaks volume risk exposure amp risk death practically 0  gov thought maybe the reason still  release allcausemortality data onpoli thanks rory demetrioff facebook
1.3045817858299003e+18,204683993.0,so lets be clear on the hse numbers 17k total deaths 100 from covid alone the remainder died with covid and other serious diagnoses  the majority died in the nursing homes abandoned by the state no public enquiry amp nphet are doing a fine job destroying our society really,"So let's be clear on the HSE numbers 1.7k total deaths. 100 from Covid alone, the remainder died WITH Covid AND other serious diagnoses.

The majority died in the nursing homes, abandoned by the state. No public enquiry &amp; NPHET are doing a fine job destroying our society. Really? https://t.co/xlgSrTPPIH",let clear the hse number 17k total death 100 from covid alone the remainder die covid serious diagnosis the majority die the nursing home abandon the state no public enquiry amp nphet fine job destroy society really
1.3041333078363707e+18,1383272101.0,if you think bob woodward knows how to write a book check out this one   all the reasons our pandemic response has failed us and why we did not need to be here preventable,"If you think Bob Woodward knows how to write a book, check out this one! 

All the reasons our pandemic response has failed us and why we did not need to be here. #Preventable 

https://t.co/awB20Cksf2",think bob woodward know to write book check out one the reason pandemic response fail u need to preventable
1.304759191031165e+18,39284056.0,free drivethru covid testing at the howell library from mwh and rahd 91520,"Free! Drive-thru COVID testing at the Howell Library from MWH and RAHD, 9-15-20. https://t.co/vxmyUoxOF5",free drivethru covid test at the howell library from mwh rahd 91520
1.304177895099818e+18,17795100.0,hey    you should be in prison   trumpknew  trumpliedamericansdied  trumpvirus  trumpisanationaldisgrace  trumphasbloodonhishands trumpfailed,"HEY @realDonaldTrump ...

YOU SHOULD BE IN PRISON. 

#TrumpKnew 
#TrumpLiedAmericansDied 
#TrumpVirus 
#TRUMPISANATIONALDISGRACE 
#TrumpHasBloodOnHisHands
#TrumpFailed",hey prison trumpknew trumpliedamericansdied trumpvirus trumpisanationaldisgrace trumphasbloodonhishands trumpfailed
1.304424559840555e+18,821699497.0,ontario is reporting 213 cases of covid19 with over 32500 tests completed locally 26 phus are reporting five or fewer cases with 18 reporting no new cases there are 71 cases in toronto with 38 in peel and 37 in ottawa 67 of today’s cases are in people under the age of 40,"Ontario is reporting 213 cases of #COVID19 with over 32,500 tests completed. Locally, 26 PHUs are reporting five or fewer cases with 18 reporting no new cases. There are 71 cases in Toronto, with 38 in Peel and 37 in Ottawa. 67% of today’s cases are in people under the age of 40.",ontario reporting 213 case covid19 32500 test complete locally 26 phus reporting five few case 18 reporting no new case 71 case toronto 38 peel 37 ottawa 67 today  case people the age 40
1.3047816132475494e+18,225012752.0,oxford university to resume uk trial of astrazeneca vaccine from agencies  oxfordvaccine astrazeneca coronavirusvaccine covid19,"Oxford University to resume UK trial of Astrazeneca vaccine (From Agencies)

#oxfordvaccine #AstraZeneca #CoronavirusVaccine #COVIDー19 https://t.co/xW7ZWmjVll",oxford university to resume uk trial astrazeneca vaccine from agency oxfordvaccine astrazeneca coronavirusvaccine covid19
1.3047818158534574e+18,1360615250.0,watch february 2020 video features joe biden telling his rally crowd “it’s not time to panic about coronavirus”  joe told his superspreader rallygoers not to panic about coronavirus back in february via,"WATCH: February 2020 Video Features Joe Biden Telling His Rally Crowd “It’s Not Time to Panic About Coronavirus” - Joe told his super-spreader rallygoers not to ""panic"" about Coronavirus back in February https://t.co/UumEs0lagB via @robmaness",watch february 2020 video feature joe biden tell rally crowd   time to panic coronavirus  joe told superspreader rallygoers to panic coronavirus back february via
1.3047831370509435e+18,7.764462146446336e+17,us corporations continue sending jobs abroad during pandemic,US corporations continue sending jobs abroad during pandemic https://t.co/fkkpEnmLid,u corporation continue send job abroad pandemic
1.304685162983166e+18,2596143056.0,indiafightscorona  yet another peak scaled  india registers highest single day recoveries of more than 81000 in the last 24 hours  recovered patients exceed active cases by more than 266 lakh,"#IndiaFightsCorona

Yet another peak scaled!

India registers HIGHEST single day Recoveries of more than 81,000 in the last 24 hours.

Recovered Patients exceed Active Cases by more than 26.6 lakh. https://t.co/fUQt2UqZWy",indiafightscorona yet another peak scale india register high single day recovery 81000 the last 24 hour recover patient exceed active case 266 lakh
1.3046459171029647e+18,15012486.0,college students admitted to police they had covid19 they threw a house party anyway,College students admitted to police they had COVID-19. They threw a house party anyway. https://t.co/wJgPL6UwpS,college student admit to police covid19 threw house party anyway
1.3041391633991967e+18,377609596.0,a failed covid19 response heightened racial tensions unrest in the streets families struggling to get by  its all happening in s america trumps words trumps actions on trumps watch  but our america need not be this way much longer ridinwithbiden,"A failed COVID-19 response, heightened racial tensions, unrest in the streets, families struggling to get by - it's all happening in @realDonaldTrump's America. Trump's words, Trump's actions, on Trump's watch.

But our America need not be this way much longer. #RidinWithBiden",fail covid19 response heighten racial tension unrest the street family struggle to get happen america trump word trump action trump watch america need way much longer ridinwithbiden
